t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man,MVMan
6.200000000000000000e+01,5.500000000000000000e+01,6.473398663857095414e+01,-7.311319389350375175e+00,-2.422667249220578967e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.027599999999999980e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.300000000000000000e+01,5.500000000000000000e+01,6.462568094200469204e+01,-7.199967770170766279e+00,-2.425713171833925763e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.030900000000000105e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.400000000000000000e+01,5.500000000000000000e+01,6.420230412815479326e+01,-6.439753561737608933e+00,-2.762550566417184328e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.043799999999999883e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.500000000000000000e+01,5.500000000000000000e+01,6.399225671663235460e+01,-6.134504821545462505e+00,-2.857751895086892091e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.050199999999999889e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.600000000000000000e+01,5.500000000000000000e+01,6.388723301087113526e+01,-6.049981510616433411e+00,-2.837251500254701853e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.053399999999999892e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.700000000000000000e+01,5.500000000000000711e+01,6.346385619702121517e+01,-5.308749110515197600e+00,-3.155107086506017122e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.066300000000000026e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.800000000000000000e+01,5.500000000000000000e+01,6.240705515779895762e+01,-3.277410884916371003e+00,-4.129644272882586620e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.098499999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
6.900000000000000000e+01,5.500000000000000000e+01,6.240705515779895762e+01,-3.467886742579060488e+00,-3.939168415219897135e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.098499999999999943e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.000000000000000000e+01,5.500000000000000000e+01,6.208870204971026396e+01,-2.993813556844716395e+00,-4.094888492865547569e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.108200000000000074e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.100000000000000000e+01,5.500000000000000000e+01,6.166532523586035808e+01,-2.310588449615894824e+00,-4.354736786244463254e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.121099999999999852e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.200000000000000000e+01,5.500000000000000000e+01,6.124194842201044509e+01,-1.639348594208509979e+00,-4.602599827801935106e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.133999999999999986e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.300000000000000000e+01,5.500000000000000000e+01,6.029017108854940687e+01,1.088910654574721804e-01,-5.399062154006879055e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.162999999999999901e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.400000000000000000e+01,5.500000000000000000e+01,6.018514738278818754e+01,7.619889263809298541e-02,-5.261346275426280528e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.166199999999999903e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.500000000000000000e+01,5.500000000000000000e+01,5.986679427469948678e+01,4.892879002534806787e-01,-5.356082174952967456e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.175900000000000034e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.600000000000000000e+01,5.500000000000000000e+01,5.997181798046070611e+01,2.590941783584810310e-02,-4.997727398296554213e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.172700000000000031e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.700000000000000000e+01,5.500000000000000000e+01,5.944341746084957379e+01,8.838263114737436865e-01,-5.327243772323317472e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.188800000000000168e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.800000000000000000e+01,5.500000000000000000e+01,5.870496952971601701e+01,2.159213299951995069e+00,-5.864182829668012076e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.211299999999999955e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
7.900000000000000000e+01,5.500000000000000000e+01,5.838661642162731624e+01,2.544497053140598375e+00,-5.931113474767914617e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.221000000000000085e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.000000000000000000e+01,5.500000000000000000e+01,5.849164012738854979e+01,2.054595806829116356e+00,-5.546235934217666141e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.217799999999999727e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.100000000000000000e+01,5.500000000000000000e+01,5.732981538240507291e+01,4.191979881203056202e+00,-6.521795263608129112e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.253199999999999648e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
8.200000000000000000e+01,5.500000000000000000e+01,5.690643856855514571e+01,4.763266255195245158e+00,-6.669704823750390865e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.266100000000000136e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
