t,MV,MVP,MVI,MVD,MVFF,SP,PV,DV,Man,MVMan
9.100000000000000000e+01,5.500000000000000000e+01,5.732981538240507291e+01,4.894171020599228150e+00,-7.223986403004301060e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.253199999999999648e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.200000000000000000e+01,5.500000000000000000e+01,5.669310916622767849e+01,5.872498674193399992e+00,-7.565607840421078478e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.272599999999999909e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.300000000000000000e+01,5.500000000000000000e+01,5.669310916622767849e+01,5.523542312114814834e+00,-7.216651478342493320e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.272599999999999909e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.400000000000000000e+01,5.500000000000000000e+01,5.595466123509410750e+01,6.711782193119042006e+00,-7.666443428213149502e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.295100000000000051e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.500000000000000000e+01,5.500000000000000000e+01,5.531795501891671307e+01,7.669701943323339322e+00,-7.987656962240052394e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.314500000000000313e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.600000000000000000e+01,5.500000000000000000e+01,5.542626071548296807e+01,7.078184164131969602e+00,-7.504444879614937669e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.311200000000000188e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.700000000000000000e+01,5.500000000000000000e+01,5.500288390163306929e+01,7.604146772680222099e+00,-7.607030674313291385e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.324099999999999966e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.800000000000000000e+01,5.500000000000000000e+01,5.457950708778316340e+01,8.125377710426352706e+00,-7.704884798209516106e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.336999999999999744e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
9.900000000000000000e+01,5.499999999999999289e+01,5.436617768545567486e+01,8.209426501457325998e+00,-7.575604186913001747e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.343500000000000227e+01,5.000000000000000000e+01,1.000000000000000000e+00,5.500000000000000000e+01
1.000000000000000000e+02,5.410002812341058132e+01,5.362772975432212519e+01,8.481138158519302195e+00,-8.008839789430840739e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.365999999999999659e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.010000000000000000e+02,5.408376328413643108e+01,5.330937664623342442e+01,8.751236839404104018e+00,-7.976850201501099136e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.375699999999999790e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
1.020000000000000000e+02,5.363067702843844131e+01,5.278097612662229210e+01,9.018658312407206168e+00,-8.168957410591055179e+00,0.000000000000000000e+00,5.000000000000000000e+01,3.391799999999999926e+01,5.000000000000000000e+01,0.000000000000000000e+00,5.500000000000000000e+01
